customer_id,segment,frequency,recency_days,first_purchase_date,last_purchase_date,customer_lifetime_days,average_purchase_frequency,total_amount
39263,loyal,13,42,02/01/2024,20/11/2024,323,24.846153846153847,29510.28930024085
39264,potential,11,20,11/02/2024,12/12/2024,305,27.727272727272727,15698.869202156571
39265,loyal,13,21,02/01/2024,11/12/2024,344,26.46153846153846,34480.0005746022
39266,potential,9,52,02/01/2024,10/11/2024,313,34.77777777777778,15164.950976787426
39267,new,3,154,25/03/2024,31/07/2024,128,42.666666666666664,3062.160980470876
39268,potential,10,21,19/03/2024,11/12/2024,267,26.7,11491.297453249223
39269,at_risk,6,90,30/01/2024,03/10/2024,247,41.166666666666664,11755.257683997668
39270,churned,1,182,03/07/2024,03/07/2024,0,,559.146985654048
39271,loyal,17,27,02/01/2024,05/12/2024,338,19.88235294117647,78294.13008378228
39272,loyal,16,26,14/01/2024,06/12/2024,327,20.4375,82820.00451143042
39273,potential,9,12,11/02/2024,20/12/2024,313,34.77777777777778,13154.679058763135
39274,potential,8,156,22/02/2024,29/07/2024,158,19.75,13131.405230931596
39275,at_risk,4,61,22/03/2024,01/11/2024,224,56.0,18867.309301485464
39276,loyal,17,28,13/01/2024,04/12/2024,326,19.176470588235293,86051.03667451917
39277,new,2,34,29/01/2024,28/11/2024,304,152.0,848.9369891524881
39278,loyal,19,38,10/01/2024,24/11/2024,319,16.789473684210527,49648.97419095077
39279,at_risk,3,102,08/08/2024,21/09/2024,44,14.666666666666666,3976.5746143801116
39280,high_value,21,16,05/01/2024,16/12/2024,346,16.476190476190474,110952.98494265873
39281,potential,9,46,03/01/2024,16/11/2024,318,35.333333333333336,22449.26173049163
39282,potential,9,164,16/01/2024,21/07/2024,187,20.77777777777778,29991.62844176194
39283,churned,1,308,28/02/2024,28/02/2024,0,,1310.5514889096223
39284,at_risk,5,104,21/01/2024,19/09/2024,242,48.4,13385.53555933779
39285,at_risk,3,206,24/01/2024,09/06/2024,137,45.666666666666664,3569.814026077856
39286,at_risk,4,108,04/01/2024,15/09/2024,255,63.75,15377.59370499623
39287,at_risk,1,334,02/02/2024,02/02/2024,0,,5024.701362951091
39288,potential,8,35,27/03/2024,27/11/2024,245,30.625,19693.265322986634
39289,high_value,21,47,02/01/2024,15/11/2024,318,15.142857142857142,113409.24684004503
39290,loyal,14,40,30/01/2024,22/11/2024,297,21.214285714285715,31960.991812686087
39291,potential,7,14,29/07/2024,18/12/2024,142,20.285714285714285,8667.392559017455
39293,potential,11,16,15/03/2024,16/12/2024,276,25.09090909090909,11053.231720433168
39294,potential,9,60,02/01/2024,02/11/2024,305,33.888888888888886,11543.091145655104
39295,loyal,14,22,05/01/2024,10/12/2024,340,24.285714285714285,58511.391735206416
39296,loyal,14,139,13/01/2024,15/08/2024,215,15.357142857142858,72799.62195927685
39297,loyal,17,48,07/02/2024,14/11/2024,281,16.529411764705884,35029.38717626706
39298,at_risk,4,163,06/01/2024,22/07/2024,198,49.5,6552.428187944648
39299,potential,8,90,25/01/2024,03/10/2024,252,31.5,8679.878876150658
39300,high_value,20,10,14/01/2024,22/12/2024,343,17.15,125349.29918995408
39301,loyal,13,31,09/01/2024,01/12/2024,327,25.153846153846153,47702.05026602061
39302,new,3,39,25/02/2024,23/11/2024,272,90.66666666666667,2270.3979118811244
39303,potential,11,12,05/01/2024,20/12/2024,350,31.818181818181817,10763.722540906241
39305,new,3,136,22/02/2024,18/08/2024,178,59.333333333333336,766.705101080806
39306,new,4,129,31/01/2024,25/08/2024,207,51.75,2548.057554493541
39307,potential,10,6,15/02/2024,26/12/2024,315,31.5,14964.97113936983
39308,new,4,119,08/01/2024,04/09/2024,240,60.0,10098.505813074127
39309,high_value,17,73,23/01/2024,20/10/2024,271,15.941176470588236,81559.6426930413
39311,high_value,22,15,10/01/2024,17/12/2024,342,15.545454545454545,138676.16299428468
39312,potential,9,83,10/01/2024,10/10/2024,274,30.444444444444443,17836.83343429087
39313,potential,11,32,23/01/2024,30/11/2024,312,28.363636363636363,12838.925825423472
39314,potential,10,19,05/01/2024,13/12/2024,343,34.3,16478.77556645029
39315,high_value,17,7,05/03/2024,25/12/2024,295,17.352941176470587,94727.20074953804
39316,at_risk,3,128,06/07/2024,26/08/2024,51,17.0,10795.986060033625
39317,new,4,5,05/01/2024,27/12/2024,357,89.25,7056.827456358358
39318,at_risk,2,188,27/05/2024,27/06/2024,31,15.5,758.4412151043807
39319,potential,11,119,14/01/2024,04/09/2024,234,21.272727272727273,15239.65919419112
39320,new,3,102,26/06/2024,21/09/2024,87,29.0,2659.84468042231
39321,potential,9,54,09/01/2024,08/11/2024,304,33.77777777777778,9164.505880376175
39322,high_value,15,134,24/01/2024,20/08/2024,209,13.933333333333334,111895.83037328954
39323,new,2,81,17/01/2024,12/10/2024,269,134.5,1470.093047306042
39324,potential,7,148,02/03/2024,06/08/2024,157,22.428571428571427,5823.5378049983265
39325,high_value,20,11,08/02/2024,21/12/2024,317,15.85,95467.52115413744
39326,potential,11,30,18/04/2024,02/12/2024,228,20.727272727272727,18508.298280314924
39327,potential,9,47,23/03/2024,15/11/2024,237,26.333333333333332,11211.113190040325
39328,potential,8,40,17/01/2024,22/11/2024,310,38.75,12426.06178604979
39329,potential,8,44,09/01/2024,18/11/2024,314,39.25,22914.064550679068
39330,loyal,15,41,13/01/2024,21/11/2024,313,20.866666666666667,69484.2436157917
39331,high_value,23,22,16/02/2024,10/12/2024,298,12.956521739130435,133179.82775204311
39333,potential,8,128,07/03/2024,26/08/2024,172,21.5,10530.795278491358
39334,loyal,18,54,08/01/2024,08/11/2024,305,16.944444444444443,43235.11831263981
39335,high_value,21,21,08/01/2024,11/12/2024,338,16.095238095238095,74864.2305272083
39336,high_value,22,10,24/01/2024,22/12/2024,333,15.136363636363637,145949.87111952904
39337,high_value,16,17,11/02/2024,15/12/2024,308,19.25,46947.583990717336
39338,loyal,18,11,25/02/2024,21/12/2024,300,16.666666666666668,63152.77381496976
39339,potential,9,55,19/01/2024,07/11/2024,293,32.55555555555556,33447.59963011832
39340,high_value,17,24,28/01/2024,08/12/2024,315,18.529411764705884,79508.67622885147
39341,high_value,19,17,27/01/2024,15/12/2024,323,17.0,120047.9349678639
39342,new,3,202,24/01/2024,13/06/2024,141,47.0,2753.3830769584015
39343,potential,9,30,19/01/2024,02/12/2024,318,35.333333333333336,29404.562028127926
39344,high_value,22,13,03/01/2024,19/12/2024,351,15.954545454545455,106390.11469747979
39345,new,3,261,08/02/2024,15/04/2024,67,22.333333333333332,3943.562851888588
39346,potential,8,52,09/02/2024,10/11/2024,275,34.375,28345.23614810458
39347,loyal,17,18,14/01/2024,14/12/2024,335,19.705882352941178,77355.63246620147
39348,high_value,15,43,07/01/2024,19/11/2024,317,21.133333333333333,70703.42410530586
39349,at_risk,4,168,19/02/2024,17/07/2024,149,37.25,9544.504599008229
39350,potential,9,36,10/01/2024,26/11/2024,321,35.666666666666664,14468.645600197391
39351,loyal,17,92,08/01/2024,01/10/2024,267,15.705882352941176,52635.46773702138
39352,new,2,37,09/06/2024,25/11/2024,169,84.5,2041.6087424416305
39353,loyal,12,38,01/01/2024,24/11/2024,328,27.333333333333332,25064.895657219044
39354,at_risk,3,96,20/06/2024,27/09/2024,99,33.0,3171.744201621006
39355,at_risk,1,315,21/02/2024,21/02/2024,0,,2746.239574353734
39356,loyal,18,29,16/03/2024,03/12/2024,262,14.555555555555555,34955.14834338898
39357,new,4,21,14/04/2024,11/12/2024,241,60.25,5869.334789616675
39358,high_value,21,26,20/02/2024,06/12/2024,290,13.80952380952381,128573.5881856473
39359,potential,9,47,08/01/2024,15/11/2024,312,34.666666666666664,18009.22899837816
39360,at_risk,6,202,15/02/2024,13/06/2024,119,19.833333333333332,15041.879764610037
39361,at_risk,3,134,01/05/2024,20/08/2024,111,37.0,9780.967400242327
39362,new,4,13,26/07/2024,19/12/2024,146,36.5,2531.6199287471463
39363,potential,8,58,27/02/2024,04/11/2024,251,31.375,23861.173146449008
39364,loyal,12,60,14/01/2024,02/11/2024,293,24.416666666666668,28686.220266501394
39366,high_value,15,19,06/01/2024,13/12/2024,342,22.8,64803.850840508014
39367,potential,9,38,18/05/2024,24/11/2024,190,21.11111111111111,11284.552597519874
39368,loyal,18,28,09/01/2024,04/12/2024,330,18.333333333333332,38385.703655745274
39369,high_value,23,18,16/01/2024,14/12/2024,333,14.478260869565217,83628.78404917971
39370,high_value,21,15,06/01/2024,17/12/2024,346,16.476190476190474,128070.79518868063
39371,loyal,14,67,27/01/2024,26/10/2024,273,19.5,39424.14681766257
39372,new,3,22,05/02/2024,10/12/2024,309,103.0,3119.7188559430615
39373,potential,8,60,01/01/2024,02/11/2024,306,38.25,8468.089420845019
39374,new,3,107,23/03/2024,16/09/2024,177,59.0,11787.958854165692
39375,loyal,14,22,09/01/2024,10/12/2024,336,24.0,52216.49213401346
39376,potential,10,43,03/01/2024,19/11/2024,321,32.1,22209.63469910067
39377,new,3,70,20/03/2024,23/10/2024,217,72.33333333333333,2368.444649613125
39378,new,3,264,30/01/2024,12/04/2024,73,24.333333333333332,6597.72616023892
39379,potential,10,31,29/01/2024,01/12/2024,307,30.7,24102.95425335363
39380,potential,8,28,01/01/2024,04/12/2024,338,42.25,14026.144631022753
39381,potential,8,26,20/03/2024,06/12/2024,261,32.625,13883.031857992577
39382,churned,1,352,15/01/2024,15/01/2024,0,,83.91152227848775
39383,loyal,15,30,02/01/2024,02/12/2024,335,22.333333333333332,34403.404562298616
39384,new,3,69,07/02/2024,24/10/2024,260,86.66666666666667,5667.625355190068
39385,potential,7,46,16/04/2024,16/11/2024,214,30.571428571428573,12421.927843546246
39386,new,3,105,15/03/2024,18/09/2024,187,62.333333333333336,9130.069211673534
39387,at_risk,5,95,12/02/2024,28/09/2024,229,45.8,11317.515817109628
39388,loyal,16,15,19/01/2024,17/12/2024,333,20.8125,42995.696424112415
39389,at_risk,4,81,27/01/2024,12/10/2024,259,64.75,13482.130209331302
39390,loyal,17,28,01/01/2024,04/12/2024,338,19.88235294117647,53568.53251725847
39391,potential,8,104,17/01/2024,19/09/2024,246,30.75,14367.324487813472
39392,potential,8,123,22/01/2024,31/08/2024,222,27.75,14274.213506526688
39393,loyal,11,24,15/03/2024,08/12/2024,268,24.363636363636363,48170.69338166198
39394,high_value,23,17,08/01/2024,15/12/2024,342,14.869565217391305,70758.42569659608
39395,potential,11,59,19/01/2024,03/11/2024,289,26.272727272727273,15560.56803635406
39396,loyal,11,72,17/01/2024,21/10/2024,278,25.272727272727273,35093.922891086746
39397,high_value,21,9,10/01/2024,23/12/2024,348,16.571428571428573,116313.90972456383
39398,loyal,14,33,05/02/2024,29/11/2024,298,21.285714285714285,31379.12594287906
39400,new,4,72,14/02/2024,21/10/2024,250,62.5,4111.621065661766
39401,potential,9,50,28/01/2024,12/11/2024,289,32.111111111111114,8846.037209887098
39402,high_value,14,16,31/01/2024,16/12/2024,320,22.857142857142858,60206.42295430571
39403,new,3,19,07/04/2024,13/12/2024,250,83.33333333333333,2766.2225257143227
39404,at_risk,5,86,04/02/2024,07/10/2024,246,49.2,7141.111150987517
39405,potential,10,10,10/02/2024,22/12/2024,316,31.6,5030.082390215439
39406,churned,1,143,11/08/2024,11/08/2024,0,,236.48224153934507
39407,loyal,14,35,03/01/2024,27/11/2024,329,23.5,46589.65657360315
39408,loyal,14,54,13/01/2024,08/11/2024,300,21.428571428571427,36785.21344564713
39410,potential,9,64,05/02/2024,29/10/2024,267,29.666666666666668,18054.208323599996
39411,loyal,18,13,05/01/2024,19/12/2024,349,19.38888888888889,82270.70068451701
39412,new,4,158,22/02/2024,27/07/2024,156,39.0,3314.1931443408557
39413,loyal,17,22,11/01/2024,10/12/2024,334,19.647058823529413,53233.510682269916
39414,potential,9,50,28/01/2024,12/11/2024,289,32.111111111111114,13164.756506024512
39415,at_risk,3,143,13/04/2024,11/08/2024,120,40.0,15340.954996806362
39416,potential,8,22,07/02/2024,10/12/2024,307,38.375,16000.863886331765
39417,new,3,82,26/01/2024,11/10/2024,259,86.33333333333333,2949.165829178698
39418,at_risk,3,67,26/02/2024,26/10/2024,243,81.0,4028.5471559705747
39419,high_value,15,36,07/01/2024,26/11/2024,324,21.6,65114.70087775883
39420,new,3,241,30/01/2024,05/05/2024,96,32.0,939.2403338390782
39421,at_risk,2,251,24/01/2024,25/04/2024,92,46.0,2431.800240308855
39422,at_risk,3,63,07/01/2024,30/10/2024,297,99.0,3744.2440787597498
39424,at_risk,4,97,13/02/2024,26/09/2024,226,56.5,31043.175457308702
39425,potential,10,37,02/03/2024,25/11/2024,268,26.8,15842.858973536853
39426,high_value,17,8,08/01/2024,24/12/2024,351,20.647058823529413,48722.7043817255
39427,new,2,81,06/07/2024,12/10/2024,98,49.0,2977.1776184420805
39428,loyal,18,33,02/01/2024,29/11/2024,332,18.444444444444443,46708.16047327425
39429,potential,7,114,30/01/2024,09/09/2024,223,31.857142857142858,4762.42622609059
39430,high_value,22,12,10/01/2024,20/12/2024,345,15.681818181818182,101402.02259483672
39431,potential,10,9,07/05/2024,23/12/2024,230,23.0,22804.546603284172
39432,high_value,17,14,28/01/2024,18/12/2024,325,19.11764705882353,95843.62692781645
39433,loyal,13,88,13/01/2024,05/10/2024,266,20.46153846153846,38853.184878992666
39434,loyal,13,32,08/01/2024,30/11/2024,327,25.153846153846153,44306.877338912724
39435,potential,7,25,27/01/2024,07/12/2024,315,45.0,12602.55352652315
39436,at_risk,5,115,12/02/2024,08/09/2024,209,41.8,3580.845302248458
39437,potential,9,29,09/01/2024,03/12/2024,329,36.55555555555556,19467.9404007287
39438,loyal,16,45,02/02/2024,17/11/2024,289,18.0625,45778.07063761018
39439,potential,10,51,28/02/2024,11/11/2024,257,25.7,18162.414335919646
39440,at_risk,2,156,22/01/2024,29/07/2024,189,94.5,6782.029832935323
39441,potential,8,13,20/04/2024,19/12/2024,243,30.375,10276.715915658815
39442,potential,7,162,10/02/2024,23/07/2024,164,23.428571428571427,9384.572500019167
39443,new,4,109,22/02/2024,14/09/2024,205,51.25,978.59507990172
39444,at_risk,3,120,05/01/2024,03/09/2024,242,80.66666666666667,8612.362369901772
39445,churned,1,158,27/07/2024,27/07/2024,0,,837.1239188146544
39446,potential,10,31,14/01/2024,01/12/2024,322,32.2,37013.258355625956
39447,at_risk,4,90,17/06/2024,03/10/2024,108,27.0,3896.9542186445674
39450,loyal,12,18,21/01/2024,14/12/2024,328,27.333333333333332,36604.704131681494
39451,churned,1,168,17/07/2024,17/07/2024,0,,1284.2695991816822
39452,potential,9,33,03/02/2024,29/11/2024,300,33.333333333333336,5162.27794621413
39453,new,3,68,01/05/2024,25/10/2024,177,59.0,5525.118012309211
39454,potential,10,19,11/01/2024,13/12/2024,337,33.7,6903.550206867965
39455,new,3,220,05/04/2024,26/05/2024,51,17.0,4651.551390698245
39456,churned,2,146,31/01/2024,08/08/2024,190,95.0,4520.7807552363465
39457,new,3,109,15/01/2024,14/09/2024,243,81.0,3211.9024006251952
39458,high_value,17,9,18/01/2024,23/12/2024,340,20.0,80207.00135305648
39459,high_value,16,19,13/01/2024,13/12/2024,335,20.9375,74782.54795849737
39460,loyal,12,41,05/01/2024,21/11/2024,321,26.75,29131.64635554711
39461,at_risk,3,76,05/02/2024,17/10/2024,255,85.0,2768.7521415516126
39462,new,3,137,02/01/2024,17/08/2024,228,76.0,5312.322994030169
39463,new,3,117,16/04/2024,06/09/2024,143,47.666666666666664,1229.0553745418592
39464,new,3,14,24/02/2024,18/12/2024,298,99.33333333333333,3466.4225557907803
39465,new,4,39,01/02/2024,23/11/2024,296,74.0,4277.351512200087
39466,potential,10,15,30/01/2024,17/12/2024,322,32.2,10572.553531421921
39467,loyal,14,41,14/01/2024,21/11/2024,312,22.285714285714285,49348.65259205134
39468,new,3,150,17/04/2024,04/08/2024,109,36.333333333333336,4568.675557719492
39469,new,3,97,11/07/2024,26/09/2024,77,25.666666666666668,4315.952604277399
39470,high_value,22,11,14/01/2024,21/12/2024,342,15.545454545454545,87547.30484181995
39471,new,4,44,21/05/2024,18/11/2024,181,45.25,10103.156303792268
39472,high_value,17,14,04/01/2024,18/12/2024,349,20.529411764705884,94885.94425825373
39473,high_value,20,23,24/01/2024,09/12/2024,320,16.0,99554.13626451342
39474,new,3,290,05/01/2024,17/03/2024,72,24.0,1943.5611424194908
39475,new,4,13,11/06/2024,19/12/2024,191,47.75,11348.387225625558
39477,churned,1,249,27/04/2024,27/04/2024,0,,335.35215364762985
39478,loyal,12,33,02/01/2024,29/11/2024,332,27.666666666666668,48314.32253244648
39479,new,3,9,18/04/2024,23/12/2024,249,83.0,2850.857758119471
39480,loyal,18,25,10/01/2024,07/12/2024,332,18.444444444444443,40241.248319520884
39482,churned,1,353,14/01/2024,14/01/2024,0,,5506.664513743706
39483,potential,11,44,16/01/2024,18/11/2024,307,27.90909090909091,14575.121137631084
39484,new,3,103,17/04/2024,20/09/2024,156,52.0,4125.951356378582
39486,potential,11,44,24/02/2024,18/11/2024,268,24.363636363636363,24619.283975981478
39487,potential,10,46,19/01/2024,16/11/2024,302,30.2,13581.31772819594
39488,potential,9,45,03/02/2024,17/11/2024,288,32.0,15764.934730426696
39489,churned,1,350,17/01/2024,17/01/2024,0,,6900.574458797352
39490,high_value,18,26,08/02/2024,06/12/2024,302,16.77777777777778,48598.85402531037
39491,potential,10,93,08/01/2024,30/09/2024,266,26.6,21021.461245006143
39492,potential,9,92,31/03/2024,01/10/2024,184,20.444444444444443,13590.790917696137
39493,new,3,5,08/03/2024,27/12/2024,294,98.0,1146.3308081894136
39494,potential,8,22,04/01/2024,10/12/2024,341,42.625,22332.626481094867
39495,new,3,49,25/05/2024,13/11/2024,172,57.333333333333336,2660.9537034157493
39496,new,3,108,16/01/2024,15/09/2024,243,81.0,9067.780575094743
39497,potential,7,44,04/03/2024,18/11/2024,259,37.0,20040.86469924899
39498,loyal,11,54,02/02/2024,08/11/2024,280,25.454545454545453,47906.857883782526
39499,potential,9,40,09/01/2024,22/11/2024,318,35.333333333333336,22435.22189692907
39500,new,3,101,09/07/2024,22/09/2024,75,25.0,4682.506326474719
39501,high_value,18,13,19/01/2024,19/12/2024,335,18.61111111111111,125226.1961655106
39502,new,4,163,24/02/2024,22/07/2024,149,37.25,3720.843149091971
39503,loyal,19,99,07/01/2024,24/09/2024,261,13.736842105263158,49732.10943875918
39504,loyal,17,33,02/02/2024,29/11/2024,301,17.705882352941178,59413.55496448431
39505,at_risk,5,54,17/02/2024,08/11/2024,265,53.0,9072.397310960061
39506,churned,1,326,10/02/2024,10/02/2024,0,,983.544375448264
39507,potential,8,52,09/01/2024,10/11/2024,306,38.25,14528.530537601386
39508,new,3,35,09/01/2024,27/11/2024,323,107.66666666666667,4615.1726702540345
39509,at_risk,4,92,11/04/2024,01/10/2024,173,43.25,4392.66534303465
39510,potential,7,129,23/02/2024,25/08/2024,184,26.285714285714285,12245.605264838654
39511,at_risk,2,209,21/01/2024,06/06/2024,137,68.5,5897.466046927537
39512,loyal,12,30,13/01/2024,02/12/2024,324,27.0,26708.143826313295
39513,potential,9,27,29/02/2024,05/12/2024,280,31.11111111111111,7390.959199158462
39514,churned,1,268,08/04/2024,08/04/2024,0,,424.3179850232376
39515,churned,1,297,10/03/2024,10/03/2024,0,,150.8675514303348
39516,at_risk,3,65,26/02/2024,28/10/2024,245,81.66666666666667,324.3158679320088
39517,potential,9,14,07/02/2024,18/12/2024,315,35.0,9850.986763813416
39518,at_risk,3,67,20/02/2024,26/10/2024,249,83.0,1813.1779676849328
39519,loyal,18,19,27/01/2024,13/12/2024,321,17.833333333333332,41212.2184553786
39520,at_risk,5,73,09/02/2024,20/10/2024,254,50.8,4834.126160893621
39521,at_risk,4,99,11/01/2024,24/09/2024,257,64.25,5366.035692265198
39522,new,4,112,17/01/2024,11/09/2024,238,59.5,7016.015217214079
39523,high_value,21,4,03/01/2024,28/12/2024,360,17.142857142857142,88438.88649599592
39525,high_value,18,24,16/01/2024,08/12/2024,327,18.166666666666668,124037.26266817712
39527,at_risk,4,93,09/03/2024,30/09/2024,205,51.25,4192.710015354556
39528,potential,9,34,04/02/2024,28/11/2024,298,33.111111111111114,11855.910837513386
39529,loyal,13,32,23/02/2024,30/11/2024,281,21.615384615384617,42740.61141662704
39530,loyal,18,59,19/01/2024,03/11/2024,289,16.055555555555557,49325.08599463528
39531,potential,9,38,09/01/2024,24/11/2024,320,35.55555555555556,23200.813176662592
39532,loyal,15,12,18/01/2024,20/12/2024,337,22.466666666666665,43392.85594142369
39533,loyal,16,33,07/01/2024,29/11/2024,327,20.4375,82104.7550006829
39535,loyal,12,36,28/01/2024,26/11/2024,303,25.25,25574.032368720087
39536,new,3,61,19/08/2024,01/11/2024,74,24.666666666666668,9462.50494271145
39537,new,4,96,18/03/2024,27/09/2024,193,48.25,3866.4356281091978
39538,high_value,24,6,17/02/2024,26/12/2024,313,13.041666666666666,101853.81820867269
39539,new,3,81,02/08/2024,12/10/2024,71,23.666666666666668,13819.192843447912
39540,high_value,13,22,22/02/2024,10/12/2024,292,22.46153846153846,43826.58708772337
39541,high_value,15,3,03/04/2024,29/12/2024,270,18.0,45355.518350899445
39542,potential,10,25,05/01/2024,07/12/2024,337,33.7,18215.016259362797
39543,loyal,16,44,07/01/2024,18/11/2024,316,19.75,30572.17027236049
39544,new,4,29,18/02/2024,03/12/2024,289,72.25,3445.32402921203
39545,at_risk,6,107,17/02/2024,16/09/2024,212,35.333333333333336,8585.848998287254
39546,at_risk,5,109,15/01/2024,14/09/2024,243,48.6,5929.2122270994005
39547,loyal,13,31,12/02/2024,01/12/2024,293,22.53846153846154,36584.832887329794
39548,new,4,45,29/03/2024,17/11/2024,233,58.25,3031.4391970218003
39549,at_risk,3,74,25/08/2024,19/10/2024,55,18.333333333333332,1233.1764179297359
39552,at_risk,4,144,05/05/2024,10/08/2024,97,24.25,7092.610168051817
39554,potential,10,88,13/03/2024,05/10/2024,206,20.6,19719.87153128377
39555,potential,9,43,13/01/2024,19/11/2024,311,34.55555555555556,11011.32332355614
39556,potential,10,28,25/02/2024,04/12/2024,283,28.3,24614.888509800847
39557,at_risk,2,71,02/09/2024,22/10/2024,50,25.0,3164.6371346590804
39558,loyal,19,25,01/01/2024,07/12/2024,341,17.94736842105263,81585.094090643
39559,new,4,84,09/01/2024,09/10/2024,274,68.5,8221.247642832584
39560,high_value,16,47,21/03/2024,15/11/2024,239,14.9375,91431.66751883141
39561,new,3,169,31/05/2024,16/07/2024,46,15.333333333333334,2588.5937047189727
39562,new,3,7,14/04/2024,25/12/2024,255,85.0,5497.209513200005
39563,high_value,18,30,05/01/2024,02/12/2024,332,18.444444444444443,126932.26358571864
39564,loyal,15,29,03/01/2024,03/12/2024,335,22.333333333333332,23053.521674375104
39565,loyal,13,57,24/01/2024,05/11/2024,286,22.0,63518.62261573982
39566,at_risk,3,259,01/03/2024,17/04/2024,47,15.666666666666666,13991.29572642798
39567,loyal,12,72,07/02/2024,21/10/2024,257,21.416666666666668,36113.338420382206
39568,high_value,23,12,08/01/2024,20/12/2024,347,15.08695652173913,94871.50992412872
39569,potential,8,42,11/02/2024,20/11/2024,283,35.375,13270.458494231705
39571,potential,10,77,03/02/2024,16/10/2024,256,25.6,14331.683221803685
39572,churned,2,210,24/03/2024,05/06/2024,73,36.5,1635.3211485234526
39573,at_risk,3,195,21/01/2024,20/06/2024,151,50.333333333333336,9687.675690447259
39574,high_value,19,19,03/01/2024,13/12/2024,345,18.157894736842106,77528.00183562949
39575,potential,10,80,08/01/2024,13/10/2024,279,27.9,7920.721995108809
39576,potential,9,94,08/02/2024,29/09/2024,234,26.0,8328.913325986514
39577,new,3,59,21/08/2024,03/11/2024,74,24.666666666666668,1639.3149252302383
39578,at_risk,4,123,25/02/2024,31/08/2024,188,47.0,2443.3485406140903
39579,potential,10,59,29/02/2024,03/11/2024,248,24.8,25473.206970641153
39580,potential,10,53,11/02/2024,09/11/2024,272,27.2,27347.81455618662
39581,new,3,25,27/02/2024,07/12/2024,284,94.66666666666667,3869.47058525134
39582,at_risk,2,260,18/01/2024,16/04/2024,89,44.5,2306.3618315810363
39583,high_value,18,12,26/02/2024,20/12/2024,298,16.555555555555557,101864.33629557394
39584,loyal,13,23,13/01/2024,09/12/2024,331,25.46153846153846,32492.831177591903
39585,potential,11,17,04/01/2024,15/12/2024,346,31.454545454545453,22673.415763631478
39586,new,4,236,09/01/2024,10/05/2024,122,30.5,7734.317305786195
39587,loyal,15,25,06/01/2024,07/12/2024,336,22.4,44859.14629252825
39588,new,4,57,16/02/2024,05/11/2024,263,65.75,8871.489497676932
39589,loyal,12,19,19/02/2024,13/12/2024,298,24.833333333333332,40624.267601778505
39590,high_value,16,64,02/01/2024,29/10/2024,301,18.8125,60814.55622358825
39591,loyal,16,22,05/01/2024,10/12/2024,340,21.25,77996.16490040011
39592,potential,8,31,22/03/2024,01/12/2024,254,31.75,20396.286515035896
39593,loyal,13,28,21/01/2024,04/12/2024,318,24.46153846153846,35501.171113038814
39594,loyal,17,56,08/01/2024,06/11/2024,303,17.823529411764707,47947.872416175574
39595,loyal,18,90,19/02/2024,03/10/2024,227,12.61111111111111,70506.72601726244
39596,loyal,15,26,21/01/2024,06/12/2024,320,21.333333333333332,68024.60946238339
39598,loyal,13,66,29/01/2024,27/10/2024,272,20.923076923076923,44281.10977583143
39599,high_value,20,22,01/01/2024,10/12/2024,344,17.2,86405.68929298542
39600,loyal,17,77,04/01/2024,16/10/2024,286,16.823529411764707,52879.739787581195
39601,high_value,17,18,10/03/2024,14/12/2024,279,16.41176470588235,73342.79146541966
39602,potential,8,48,21/01/2024,14/11/2024,298,37.25,9694.551049782438
39603,new,4,56,06/06/2024,06/11/2024,153,38.25,8941.884122255624
39604,potential,9,70,13/01/2024,23/10/2024,284,31.555555555555557,15123.844359183753
39605,loyal,12,66,03/01/2024,27/10/2024,298,24.833333333333332,46019.64984458562
39606,high_value,17,34,07/02/2024,28/11/2024,295,17.352941176470587,87558.52598159242
39607,at_risk,5,128,14/01/2024,26/08/2024,225,45.0,2453.852600516605
39608,potential,11,60,08/01/2024,02/11/2024,299,27.181818181818183,17874.318128850795
39609,potential,10,36,09/01/2024,26/11/2024,322,32.2,14742.211031252695
39610,potential,6,44,11/02/2024,18/11/2024,281,46.833333333333336,14451.726286977595
39611,loyal,12,33,08/03/2024,29/11/2024,266,22.166666666666668,36517.33803762316
39612,churned,1,308,28/02/2024,28/02/2024,0,,1471.3230771025926
39613,potential,9,21,20/01/2024,11/12/2024,326,36.22222222222222,23299.682652919375
39614,at_risk,3,215,16/03/2024,31/05/2024,76,25.333333333333332,2407.7348585054915
39615,at_risk,4,84,19/01/2024,09/10/2024,264,66.0,11254.910456290017
39616,high_value,21,48,14/01/2024,14/11/2024,305,14.523809523809524,76020.83436310312
39617,high_value,20,27,21/01/2024,05/12/2024,319,15.95,149508.9786996272
39618,churned,1,309,27/02/2024,27/02/2024,0,,2552.4822888049102
39619,potential,10,18,03/04/2024,14/12/2024,255,25.5,8131.0634556913255
39620,loyal,12,59,23/01/2024,03/11/2024,285,23.75,50833.60150137747
39621,potential,11,67,21/02/2024,26/10/2024,248,22.545454545454547,16281.677925386493
39622,loyal,14,103,05/03/2024,20/09/2024,199,14.214285714285714,84119.48447679706
39623,new,4,195,22/01/2024,20/06/2024,150,37.5,10373.021355265066
39624,high_value,20,17,14/01/2024,15/12/2024,336,16.8,102335.6824432827
39625,high_value,21,35,03/03/2024,27/11/2024,269,12.80952380952381,92422.31577047652
39626,new,3,182,23/02/2024,03/07/2024,131,43.666666666666664,8689.98901283032
39627,potential,10,52,16/01/2024,10/11/2024,299,29.9,19452.45607835451
39629,new,2,113,04/02/2024,10/09/2024,219,109.5,367.5903938839929
